EMR, -8.68614589545
KYO, -10.5444444444
IGA, -10.5
PQ, -22.6171243942
MDT, -4.71821756225
OIS, -20.2270507813
K, -7.53098188751
FFG, -26.4039988239
APD, -14.2163891033
AB, -8.07142857143
CKH, -19.4528568544
TDG, 1.96638655462
NDRO, -25.0927643785
LAD, -1.00376411543
JKS, -47.2602739726
HMC, -18.5466946485
ELS, -2.90680251723
CMA, -0.569514237856
NQI, -1.27860026918
BLL, -1.8444666002
CAH, -1.34777376655
HTH, 24.1212121212
DCO, -42.7828348505
CBR, -20.5882352941
SCR, -2.32288037166
FOF, -8.25688073394
PMT, 3.20796460177
MLM, -22.6700542788
SAM, 9.37268591981
AMG, -5.24887724551
CBT, -10.0318081723
INVN, -37.9441624365
TSU, -21.1506484869
KNXA, 0.64148253742
NMI, 2.38500851789
MRF, -2.26986128625
PIKE, -22.8982300885
CHH, -4.96152825683
LNT, 1.80666353824
FNF, 7.69675925926
RST, 42.1052631579
TWC, -6.15869017632
DUC, -0.080064051241
BSL, -1.78753830439
LFC, -26.0766067951
AV, -32.8813559322
WNS, -0.908265213442
KMR, -12.058677275
MW, -9.74673829624
GM, -17.3348606338
MO, 5.89990056347
ABT, 8.03886925795
DGX, -2.98018949182
ROL, 2.50737463127
NQM, 1.06649937265
MTW, -37.0417193426
FBHS, 13.0769230769
GGG, -8.39337877313
VFC, -6.25679347826
HBI, -5.91900311526
NXN, -2.04778156997
CRT, -24.6624472574
NVR, 13.8729237312
AJG, -0.116959064328
IL, -34.3485617597
CNW, 16.1715057394
AMTG, 3.11111111111
NVS, -5.06700936295
CIS, -4.0
GLP, -3.96753832281
BEE, -3.67412140575
FIF, -8.25688073394
HWD, -10.3676470588
IMN, -11.04
RRMS, -1.41607663474
CP, -2.62771775377
DD, -6.60247592847
NOR, -39.0243902439
WLT, -27.4678111588
HIO, -5.25502318393
NRG, -12.376525276
ARK, 0.2457002457
INXN, -5.01165501166
RFI, -8.1884057971
AKR, 3.48727615457
TER, -14.5972138098
MOV, 26.9536733739
GEO, 21.4043035108
BKS, 23.2646834477
IMT, -3.23415265201
MIL, -12.7086007702
OIA, 0.567375886525
CCH, -12.925170068
EVG, -1.29183793306
XNY, -29.2307692308
MWV, -12.183908046
MFL, -1.44073346431
HIW, -0.968144909432
YOKU, -8.43613211301
SCL, 1.27635327635
FHY, -7.41573033708
GEQ, -4.36842105263
ORB, -22.6789510985
KNX, -4.87238979118
AEG, -24.2424242424
CCG, 0.188857412653
HST, -5.89353612167
HMH, 1.3468013468
ADC, -13.8576779026
GPS, 2.47738891074
COV, -2.3722976851
ENV, -7.43405275779
WLP, 1.44442755055
ACI, -55.0884955752
CNL, 5.24675324675
CLB, 2.52946954813
TNK, -10.7382550336
COO, 5.41049460206
AWP, -9.16030534351
GCAP, -8.36501901141
UNH, -0.95067264574
SKH, -18.0576631259
IIT, -33.7389016771
MRO, -28.7393476344
JMT, -0.0855066267636
ATLS, 22.1861471861
PML, 1.70316301703
GFY, 3.51201478743
ETE, -17.4712643678
CAB, -2.67454954955
MPX, -17.9775280899
GRX, 2.55427841635
VLT, -0.0590667454223
MCD, -11.8956486704
VHS, -24.4023904382
WH, -34.3434343434
KUB, -15.0749640583
DVR, -14.089347079
PRU, -26.0104302477
ROK, -11.5140186916
EGP, 0.641025641026
MFG, -13.6778115502
PKO, -3.07179866765
PPP, -1.38888888889
H, -12.4606823131
PZE, -41.1440385941
HMN, -3.55300859599
CR, -24.2355838293
NBR, -39.9725274725
CHU, -23.9641657335
TTC, 7.98759781485
CVX, -11.4683521114
PNW, 4.94587136489
FMD, -8.94308943089
SHAW, -14.2365887208
FTI, -22.3253059613
JHX, -11.3193213472
LUX, -12.0078740157
FUL, -2.17678100264
PGH, -32.1011673152
SDT, -18.8161993769
YPF, -55.8657243816
BDX, -4.90684859617
AXR, -21.5041128085
LGF, -4.63768115942
VVI, -12.067209776
CRH, -22.9561200924
EPL, -10.8518086348
MVT, 3.32326283988
MTE, -37.7952755906
SFG, -13.9924906133
USG, 2.29965156794
JGV, -21.6826651609
NPX, -0.142146410803
XRM, -56.3432835821
RDN, -38.1578947368
SRZ, -24.5235069886
TSI, -0.5859375
KNL, -16.4842240824
NUS, -26.0605006954
TE, -4.45186421814
INF, -11.2676056338
SEP, -6.3713592233
ICE, -12.4511082138
RNR, 5.70955730244
GGP, 1.10633066994
JOF, -8.92857142857
MCR, -2.27507755946
CYT, -1.13541492737
NJ, -14.188034188
CCU, -10.42476402
CNQ, -25.3008825889
RF, 4.81099656357
AAT, 3.15985130112
DY, -10.4205607477
BTO, -3.85556915545
PCF, -5.29482551143
SVM, -17.115902965
HMY, -21.3500784929
WSR, -1.9305019305
GMK, -11.1566018424
UFS, -19.2092154421
CHG, -2.29213483146
AI, -3.74193548387
CO, -6.15942028986
DMO, 2.75186567164
ZF, -11.8181818182
MXF, -12.2276029056
BHD, -0.863930885529
WFR, -59.3984962406
IVR, 4.53224869262
RMD, 2.62980445044
MCK, 3.26985267697
VSI, 12.6954492415
ETJ, -6.191369606
IPHI, -43.2564640112
ABV, -6.8085106383
AMP, -16.6815343443
DRC, -18.0963346766
MDC, 13.6123527022
FIO, -29.5764788239
VGR, -9.03083700441
NJR, -11.9658119658
TK, -8.65650969529
AMT, 1.61316083693
O, 2.49254944459
WIW, 0.621118012422
DCM, -4.77855477855
SMG, -9.20493197279
HF, -11.5331491713
HVT, 7.02702702703
BBT, 0.578231292517
AZZ, 3.75345713157
IQT, -1.16518163125
SIX, -4.08521853723
HCA, -4.71028037383
MIN, -2.87009063444
MN, 6.82352941176
HCC, 0.883507853403
KFS, -29.5454545455
CRR, -12.9878648737
TFX, -0.678311005596
AT, -9.37713894593
UBS, -19.1091954023
PBH, -18.2200841852
ESD, -4.6696472926
KH, 7.5204359673
GPK, -8.45864661654
VR, 1.69990192873
VIP, -39.9509803922
BX, -24.7133757962
GIL, -7.87276341948
SRI, -29.9277605779
TCL, -19.6652719665
BCX, -19.9257425743
MYN, 0.2079002079
ELP, -20.5332272185
MG, -1.37839039573
NTG, -8.61550037622
NIE, -10.6963788301
CNC, -27.5531045752
GG, -23.0357877417
WAG, -6.72371638142
HME, 2.34847176653
ERF, -44.06430338
RMT, -9.50369588173
TRNO, -1.61857846587
HLS, -7.85083415113
PII, 11.3882211538
XL, -3.83693045564
NNN, -1.49925037481
HD, 2.77719335157
CBS, 4.24040066778
LDL, 32.0693391116
BAF, -0.570342205323
BNY, 0.803957946815
KOF, 14.907956946
NSH, -9.01521676715
MTS, 0.1261829653
GRT, -9.54773869347
BGR, -21.0620739146
DO, -17.0809710714
AET, -13.6042780749
OFC, -11.9086460033
TKF, -15.7894736842
EDD, -13.4878193702
POR, 0.324280502635
JSN, -4.01639344262
ROP, 9.20492965427
CHD, 10.6000418148
SNI, 18.7679399426
DM, -22.4694104561
NPTN, -24.2537313433
BIP, 3.31880657057
PVR, -8.44337735094
KRC, 2.96195033037
FBP, -5.71428571429
ESL, -3.59327217125
DEI, -0.284629981025
GME, -17.999126256
GCI, -15.307486631
CHE, -10.9339407745
BZ, -19.5180722892
JLS, 2.00170357751
KIM, -4.67391304348
BIE, 2.41038318912
NAI, -11.0116383169
JHI, -1.96497223409
AM, -7.52330226365
WTI, -41.9088766693
CQB, -45.1612903226
DW, -6.17508172902
SFUN, -11.3977204559
RNP, -2.68079800499
GSL, 29.435483871
KHI, -5.07177033493
EOI, -7.64388489209
OEH, -19.0854870775
FENG, -33.3789329685
KEG, -44.3927948867
TAP, -12.6434144103
PXD, -14.6085698789
MILL, -7.05882352941
PPL, -4.89853044087
LEE, 0.884955752212
RGC, -3.27510917031
ARO, -0.602409638554
CGA, -17.8823529412
NPP, 0.317258883249
EVR, -10.8407079646
SE, -10.2099236641
VE, -16.9378698225
HSY, 8.78723054139
TLI, -2.03389830508
MWE, -20.740617735
SYY, -5.47619047619
VIT, -16.7910447761
JHS, 0.321336760925
BNS, -7.3188672306
LPI, -19.373776908
MUI, 1.58633312996
PMF, 1.62381596752
MYJ, -0.0618811881188
GBAB, 0.18009905448
BAM, 0.349872773537
NBB, 0.382775119617
BKH, -2.87373891776
GFF, -27.2727272727
GPX, 0.129785853342
SNN, -8.64048338369
LOW, -8.02534318902
PXP, -21.5429731559
CMN, 5.28917449333
MNI, -14.9606299213
KMB, 8.42495876855
TPL, 26.7353336319
TKC, -19.0721649485
IBM, -3.60492825635
ZZ, -4.62427745665
THI, -2.07100591716
E, -18.1642719279
BRP, -1.04861773117
AOI, -23.5135135135
BSI, -34.0845070423
NPF, -1.04780615586
BLW, 0.529100529101
TGS, -29.8013245033
ALX, 0.974915682968
CF, -12.2966406085
MCA, 1.0355987055
SLB, -21.1287432813
FTK, -9.48581560284
CPN, 8.28981723238
CRS, -14.5461598138
EOG, -16.0787746171
SNY, -11.0638297872
JWN, -12.2042109186
STO, -22.4695652174
BCE, -3.55058365759
CIG, -26.1894369271
MMM, -5.32375740994
DCI, -52.7054378626
VHI, -75.4980775952
MFV, -3.48189415042
FMO, -8.99122807018
SSP, -8.06282722513
HXL, -6.64830841857
NQU, 1.96078431373
DSM, 0.671140939597
ABC, -1.45200322667
LNN, -18.3098591549
TEL, -15.8009841443
FICO, -2.87539936102
AME, 4.18497593639
PPO, -11.4229924335
PWE, -40.6678865508
COF, -0.752326272025
SNV, -13.5514018692
MAA, 5.89833759591
HCP, 1.44523326572
AWR, -2.32056125202
WNC, -36.6729678639
PIA, 0.0
NBL, -15.6045751634
CVI, -8.75408645114
TTP, -7.84860557769
OSG, 18.5810810811
HNR, -19.2481203008
NVE, 7.94659885569
BXG, 60.1910828025
BSX, -9.44
VAR, -11.8360454406
ABX, -16.0401002506
GDI, -23.2018561485
CLX, 1.87869822485
SWN, -17.6629618504
QTM, -28.679245283
HPY, 0.351864883885
PHT, -4.01129943503
CNH, -14.4904090594
HSA, -2.30263157895
UMC, -22.0588235294
AOL, 49.3888888889
CCM, -19.9488491049
BORN, -34.011627907
AN, 3.81008206331
BOE, -17.5130208333
AKP, -0.452196382429
XIN, 10.8870967742
VNR, -14.8468468468
CLDT, 5.54635761589
DPM, -19.8642813078
RTN, -1.39275766017
CCL, 3.13828048382
KSU, -7.6116616401
AGO, -31.7702227433
SAB, -4.16666666667
DF, 26.3673469388
MIC, 10.1917255298
BGG, -2.41034685479
MUE, -1.29427792916
MDP, -12.5037571386
GTS, -28.2040472175
CI, -2.05742708569
JPS, -2.49150622877
EMD, -5.6927297668
KMI, -4.88220266818
KORS, -12.7946898604
RUK, -17.2800460035
COR, 7.59906759907
ECA, -6.15906886518
OII, -17.1517481237
SRE, 8.27702702703
MUR, -28.7275565964
CVO, -50.1234567901
LYV, -2.24358974359
FCF, 0.662251655629
WRC, -27.1174978867
NLSN, -7.14527599052
AMX, -3.75312760634
SGU, -14.6929824561
KO, 5.89666523544
CXE, 3.71057513915
MSB, -24.7432306256
STK, -6.71516508114
FHN, -11.733615222
TRP, -7.89115646259
WPO, -12.8010139417
PFN, 3.09381237525
UVV, -2.40207747241
GDL, -5.66929133858
CDR, -2.7139874739
SXL, -15.4102564103
MBT, -11.9541484716
CVA, -5.08266993264
DLX, -9.64771817454
BFS, 0.0
BBL, -21.2775735294
ATK, -19.2678868552
BXS, 11.3445378151
EIX, 5.25195173882
SCI, -0.881834215168
BGX, -3.31550802139
EPB, -12.4795193883
ZEP, -10.1049868766
BME, -1.03703703704
MMP, -6.43483023001
DB, -28.7659752776
AKS, -25.9445843829
SGL, -3.50553505535
HTD, -3.26688815061
GVA, -23.1491136601
PFE, 3.27479829141
CHKR, -32.2003577818
STL, -0.66889632107
AES, -11.7384843982
SLA, 1.5625
BNJ, -1.8149882904
PL, -6.56934306569
MGI, -23.98667407
F, -17.2275641026
AIG, -4.18509697176
VMW, -8.83438029714
GLT, -5.85614258434
AVP, -13.0341880342
NTZ, -24.5810055866
BGY, -18.9349112426
HHS, -6.25
HGG, -8.25369244136
LSE, -5.15970515971
PMX, 0.497925311203
N, -4.37044745057
IRC, -7.60368663594
FCH, 5.18134715026
SNA, -0.213289581624
SYX, -39.2307692308
CMRE, -9.71074380165
XEC, -36.1890694239
NUW, -1.1557512383
UIS, -18.6766275347
PSS, 16.3186813187
AMBO, -44.4444444444
PZC, 1.8009478673
TNC, -0.314085527905
HPT, -7.08534621578
WSO, -1.10288985062
CEA, -25.4404145078
FLR, -24.6759639048
AGN, 1.08855879351
CVC, -21.2078651685
CCI, 3.69230769231
ESI, -18.1858147714
DLR, -4.72191629956
NTE, -7.89473684211
NQP, 1.94678780013
JFR, -2.0725388601
BMO, -9.98806885972
C, -22.8520286396
NTT, -9.2561284869
EDN, -57.7981651376
FMS, -6.6695047538
PCL, -8.80776104161
BTH, 13.0298764273
DTF, 1.63551401869
OXF, -18.9189189189
RYL, 19.3849533224
BFO, -1.53550863724
SBR, -26.0101398064
OMC, -4.88348530902
BHP, -21.7475728155
CNA, -1.19971771348
GD, -13.2215503024
LXK, -33.0704378569
SGF, -12.0481927711
NNA, -20.0
TM, -8.13854910985
CIA, -26.3059701493
BKD, -13.4543513081
AFT, 0.687679083095
UGP, -12.26456417
RBC, -13.5441176471
PFG, -13.5789093536
WSH, -2.36966824645
COG, -8.99229232087
ENL, -17.7786818552
RHI, -3.11406578027
SNX, -21.072982117
HYT, -2.97427652733
WDR, -12.7833753149
SFE, -12.8596594245
CUZ, -3.65358592693
FSD, -4.02010050251
VMC, -24.1743428443
SLT, -34.4311377246
BBW, -19.1956124314
COL, -16.4083557951
MTB, -1.73581189216
CFR, -1.76211453744
MEN, -1.08514190317
GSH, -17.7072671443
OXM, -10.5252764613
AXS, 5.51053484603
APF, -14.1231593039
ACC, 5.02061605627
MWW, 20.7547169811
GSI, -15.0943396226
FUN, -7.64580369844
ATV, -8.00970873786
SCX, -15.3722978383
HPP, 3.00261096606
SN, -1.49937526031
MNP, 2.76073619632
MSM, -11.8724899598
HOS, -20.4978038067
LII, 5.80300330873
LF, 43.661971831
JMP, -20.5555555556
TGP, -6.75298299061
BWA, -16.5201685731
OCN, -1.23685837972
NGL, 6.09699769053
SPG, 6.51789659744
APO, -20.3835227273
AYN, -0.193174500966
SFD, -17.341286749
MY, -36.3636363636
CATO, 4.75482912333
NAN, -2.0652898068
PRO, -17.2881355932
DHF, -3.67965367965
ING, -36.013590034
PKY, 2.89132602193
SON, -10.4905437352
EOS, -8.236347359
IDT, -10.6945975744
AG, -32.2486644002
GCH, -13.717188823
JCI, -9.9299421261
ASR, 2.40876965239
HAE, 2.56991685563
IMS, -3.38870431894
CVE, -20.912841671
CRL, -6.74253200569
TRV, 6.65632005518
MLI, -10.2436920423
WTS, -18.3971774194
HIL, -44.4237918216
AEM, 5.29637760703
STT, -4.69561113733
MXT, -35.3293413174
MYM, -4.80263157895
NCO, 1.63316582915
KMX, -10.1204035145
ALEX, 7.67082079931
GNRC, -5.5078125
IIF, -18.0394431555
SJT, -26.5548945376
TYC, 0.750577367206
AWI, -10.7296979208
LFL, -9.04761904762
NUO, 2.82852091927
CLC, -5.69169960474
ASH, -2.56007538872
HRL, 3.861003861
SPN, -29.0976681311
XOM, -9.94564588875
CPA, 14.0937718684
P, -20.3351104341
GIM, -11.4427860697
USM, -15.0943396226
IAE, -15.0550086856
PNR, 3.65853658537
GRR, -10.0219458669
VSH, -16.2753036437
IEX, -7.44529019981
XRS, -5.63636363636
FTE, -17.6701570681
BMA, -38.2835101254
NVC, -0.243309002433
CHS, -4.79680213191
HYV, -4.5066045066
SPP, -11.3314447592
FBC, 1.3698630137
MGF, -3.5360678925
AL, -16.1198865938
GNT, -15.8243080626
BFK, -0.459921156373
NNC, 0.12539184953
HIF, -1.97095435685
GLF, -31.5103652517
X, -28.5350781534
BWC, -14.0865212728
BRT, 7.9754601227
DEO, -2.24672352819
RAD, -17.4193548387
ENH, 0.129466597618
SMP, -42.9755671902
CMP, 6.03400222965
IVC, -12.070006035
CSH, -10.0258175559
PYN, -3.14960629921
TJX, 13.6782231853
WSM, -11.7647058824
LRN, 0.0467508181393
EBS, -7.25490196078
PKD, -25.6289308176
CUK, 5.43226233852
APU, -15.4938956715
ZLC, -29.1021671827
DPZ, -22.4200206398
BEN, -11.5893756939
EQY, 2.51836306401
CDI, 6.12648221344
ENR, -6.26389433765
VGM, -0.520156046814
NYX, -19.9396782842
PBR, -36.8948247078
QEP, -21.4176596395
DOX, -7.87427090084
BMY, 2.55850234009
GCV, -6.84210526316
DIS, 7.16828863043
IO, -18.3079056865
VKQ, 0.201477501679
LDF, -20.1791044776
EFC, 5.5642225689
BT, -9.14335160081
PVD, -4.33102345416
SEM, 7.4644549763
TIF, -16.5154544057
BWS, 6.6237350506
HTY, -12.3006833713
CSU, 11.4982578397
CMC, -15.0074294205
TSL, -22.4675324675
SMA, 3.26530612245
HBM, -41.0655737705
PFL, 2.63388937665
LHO, -0.261194029851
LVS, -20.6075679517
JNJ, -4.71509752726
HPF, -4.26200089726
RSH, -36.0448807854
UTX, -13.2959694729
BCH, -14.5235602094
BBK, 0.882352941176
RAH, -15.8721704394
NFP, -15.0228608752
EFT, 3.15374507227
AHL, 4.50112528132
PBY, -39.4019933555
BMS, -5.14612452351
PRE, 10.4048964218
JPG, -3.6641221374
NLY, -0.779844031194
BCEI, -12.1131270011
TNS, -5.6338028169
VTN, -0.931098696462
NPY, 0.137931034483
AYR, -19.1111111111
NEV, 2.62639527249
OC, -6.1320754717
SYSW, 34.0909090909
JBT, -21.506612996
PNI, 1.73124484749
YUM, 2.27993356485
HAL, -20.2493900786
HYB, -2.5092936803
AEE, -0.249532127261
CNP, 3.25077399381
RBA, -20.0326397389
PGR, -0.186567164179
CEE, -22.9078613694
DNB, -19.6372808071
CSS, -5.03304524657
FMY, -1.11505321845
HSC, -12.0573733752
XPO, 4.76758045292
TY, -7.05289672544
LO, -6.96453036992
FST, -38.0660015349
EMF, -21.0828941064
WST, 12.5
EVN, 0.0717360114778
SKS, -18.0341880342
DTE, 4.04805914972
FPT, -2.05259781911
DQ, -61.0169491525
AIZ, -23.4674777726
NSR, -9.95744680851
COY, -5.29032258065
VTJ, -0.492072170585
GWW, -8.72073458007
GB, -17.3333333333
ARW, -17.4931472714
WGO, -3.67483296214
CPF, -8.46484935438
RGS, 4.0369088812
CIT, -17.7538008828
JGG, 0.0682593856655
PNX, -25.7142857143
LVLT, -14.8979591837
MX, -19.8624247635
SVU, -32.8787878788
ITT, -19.6656050955
TTO, 6.26450116009
ANN, 10.7097858043
UTF, -9.67194570136
PIR, -7.76811594203
SXT, -4.88459473967
WNR, 4.00438837082
AIV, 6.85760387253
UAM, -15.061295972
IRR, -12.0414673046
XLS, -6.74264007597
STON, 1.87032418953
TCAP, 1.9877675841
TAOM, -20.2702702703
KSS, -8.84326082537
KEM, -38.0638063806
KEP, -16.3522012579
KF, -11.6483516484
ITW, -1.44979416503
NPV, 4.83383685801
GS, -18.8841941882
WGL, -7.9687118064
EXP, -1.98175526895
PFO, -7.16666666667
TEG, 2.55627623045
NCP, -1.84595798854
BGC, -11.7134559535
NRGM, -2.95358649789
CKP, -31.4516129032
GPN, -19.1130906274
PBNY, -12.2377622378
PTR, -17.8699165452
NGZ, -16.1092150171
ORA, -1.87192118227
BKE, -18.328042328
LRE, -29.0674603175
EPD, -7.75862068966
LDK, -70.0854700855
RLI, -6.76979846722
DG, 14.9845642365
GHL, -22.8713768116
DRQ, -15.9728122345
EPR, -11.2233692071
JEC, -25.2525252525
TYY, -15.4557916381
UPS, -4.08295528192
ACE, -0.293378038558
GES, -25.1792371666
CIF, -5.07936507937
BPT, -10.7430617726
VBF, 0.0
DEG, -33.9879978178
PSE, -6.2752293578
TGI, -10.2764329221
ARR, -1.69971671388
GTN, -35.4066985646
URI, -22.0347040647
NKE, -2.38773073744
JMF, -9.67221923697
MXE, -3.63967242948
PCP, -2.3234924247
IR, 1.14942528736
SBH, 9.49579831933
MHO, 17.7577741408
SKX, 30.2816901408
CSE, -8.2962962963
CODI, -14.3808255659
MCY, 0.185571793087
APL, -20.1891891892
SNH, -5.32959326788
RYN, -5.47453444021
EL, -8.51318944844
SQM, -13.5030343898
ALV, -15.5888972243
AA, -18.1463414634
NXR, 4.76519337017
TRK, 3.80154639175
BHE, -20.5081669691
BKN, -1.89602446483
WFT, -27.1886559803
CS, -28.3727921834
GIS, -0.70385818561
SHW, 23.7795428129
DRH, -1.53217568948
RNO, -24.5945945946
NMY, 0.898011545863
UGI, 0.457746478873
MMR, -33.0731014904
MFA, 3.27868852459
LUB, 0.8
CALX, -13.3630289532
SUP, -9.76412506857
ENI, -16.3225172075
HEI, -24.2340854889
BITA, -24.3564356436
MUSA, 8.38414634146
XCO, -1.82328190743
PVA, 10.5691056911
WAB, -4.95856722801
LUK, -30.4924903947
CVH, -8.40721491899
PG, -8.42230130486
CLD, -16.4988814318
JLA, -3.82424735557
BQR, -17.5
RCS, -3.97631133672
AIT, -8.42627013631
TSO, -18.2940516274
RIG, -25.8746492049
GNE, -31.8371607516
DVM, -0.221075902727
AMRC, -26.0839160839
MIG, -8.1589958159
KYN, -8.62782553327
NPK, -23.8633741057
LPL, -34.4722854973
PAC, -6.32337246531
HPS, 0.10781671159
IFN, -20.3783319003
UNS, 0.37971250339
TTM, -26.7739575713
IFT, 59.9206349206
WXS, -11.8072289157
WPP, -4.88322717622
RKT, -28.9644469526
SCG, 3.26739275395
SAH, -15.5671296296
PNC, 0.837520938023
TDC, -2.88965413984
MFT, -0.269905533063
PZN, -22.4568138196
NP, -9.45945945946
FRX, 6.39606396064
SYK, -5.77530176416
TXT, -16.4184525972
DDE, 20.8163265306
AMTD, -9.41680042804
BLX, -2.75229357798
EOC, -11.8873239437
DLPH, -11.6090880797
MQY, 0.556930693069
ANR, -46.5388711395
ATO, 6.1038961039
HAR, -22.8698643999
GFI, -13.1697869593
LNC, -19.437751004
TS, -22.2763394002
FAC, 8.8
HLX, -13.444502345
RATE, -28.2481139983
TUP, -15.9000477479
AMID, -10.2528735632
VLO, -16.2403572879
DDMG, 29.4326241135
FBN, -28.125
STI, -3.75161707633
GDP, -11.7245657568
UHT, 0.978059740946
DDD, 28.7912087912
OMI, -7.20185001652
ALJ, -13.6363636364
